,Unnamed: 0,Engagements,Followers,Created,Type,Description,datetime,year,month,month_int,weekday,day_time,is_playoffs,clean_words,season_yr,is_season,is_finals,Followers_Mentioned,all_nba,league_type,same_day_post
6612,6612,701012,26187502,2018-01-03 23:10:19 EST,Video,@jokara95 can pass the rock!,2018-01-03 23:10:19,2018,January,1,Wednesday,night,False,jokara95 pass rock,2018.0,True,False,0,0,1,1
6613,6613,786553,26187502,2018-01-03 23:07:33 EST,Video,@stephencurry30â€™s triple wins it for the @warriors in a wild finish in Dallas!,2018-01-03 23:07:33,2018,January,1,Wednesday,night,False,stephencurry30â triple wins warriors wild finish dallas,2018.0,True,False,13300000,2,1,1
6614,6614,761450,26187502,2018-01-03 22:27:21 EST,Video,?? @desmith4 ??,2018-01-03 22:27:21,2018,January,1,Wednesday,night,False,desmith4,2018.0,True,False,0,0,1,1
6615,6615,778612,26187502,2018-01-03 22:21:33 EST,Video,@kyrieirving on tonightâ€™s @celtics win & @gmb_chum12 stepping up!,2018-01-03 22:21:33,2018,January,1,Wednesday,night,False,kyrieirving tonightâ celtics win gmb_chum12 stepping,2018.0,True,False,4200000,2,1,1
6616,6616,644689,26187502,2018-01-03 22:20:11 EST,Video,@isaiahthomas shows love to the @celtics. #ThisIsWhyWePlay,2018-01-03 22:20:11,2018,January,1,Wednesday,night,False,isaiahthomas shows love celtics thisiswhyweplay,2018.0,True,False,4200000,0,1,1
6617,6617,550133,26187502,2018-01-03 22:05:57 EST,Video,@fchwpo has fun on the @celtics break! #PhantomCam,2018-01-03 22:05:57,2018,January,1,Wednesday,night,False,fchwpo fun celtics break phantomcam,2018.0,True,False,4200000,0,1,1
6618,6618,639473,26187502,2018-01-03 22:04:51 EST,Video,@ygtrece warms up in L.A. for tonightâ€™s @nbaonespn action!,2018-01-03 22:04:51,2018,January,1,Wednesday,night,False,ygtrece warms l tonightâ nbaonespn action,2018.0,True,False,0,1,1,1
6619,6619,639473,26187502,2018-01-03 21:59:15 EST,Video,@sdinwiddie_2508 wins it for the @brooklynnets!,2018-01-03 21:59:15,2018,January,1,Wednesday,night,False,sdinwiddie_2508 wins brooklynnets,2018.0,True,False,1200000,0,1,1
6620,6620,351946,26187502,2018-01-03 21:48:20 EST,Photo,@russwest44 debuts his new #NBAKicks in LA!,2018-01-03 21:48:20,2018,January,1,Wednesday,night,False,russwest44 debuts new nbakicks la,2018.0,True,False,0,1,1,1
6621,6621,853541,26187502,2018-01-03 21:25:09 EST,Video,@kyrieirving dumps it off to @al_horford!,2018-01-03 21:25:09,2018,January,1,Wednesday,night,False,kyrieirving dumps al_horford,2018.0,True,False,0,2,1,1
6622,6622,701012,26187502,2018-01-03 21:24:08 EST,Video,@johnwall sees an opening!,2018-01-03 21:24:08,2018,January,1,Wednesday,night,False,johnwall sees opening,2018.0,True,False,0,1,1,1
6623,6623,639473,26187502,2018-01-03 21:22:57 EST,Video,@original00g on the move for the @orlandomagic!,2018-01-03 21:22:57,2018,January,1,Wednesday,night,False,original00g move orlandomagic,2018.0,True,False,894000,0,1,1
6624,6624,701012,26187502,2018-01-03 21:09:56 EST,Video,@karltowns rolls for the MONSTER SLAM!,2018-01-03 21:09:56,2018,January,1,Wednesday,night,False,karltowns rolls monster slam,2018.0,True,False,0,1,1,1
6625,6625,639473,26187502,2018-01-03 20:58:56 EST,Video,"@bensimmons tosses, @joelembiid FINISHES!",2018-01-03 20:58:56,2018,January,1,Wednesday,evening,False,bensimmons tosses joelembiid finishes,2018.0,True,False,0,1,1,1
6626,6626,701012,26187502,2018-01-03 20:47:42 EST,Video,@bradbeal3 steps back!,2018-01-03 20:47:42,2018,January,1,Wednesday,evening,False,bradbeal3 steps back,2018.0,True,False,0,1,1,1
6627,6627,639473,26187502,2018-01-03 20:42:28 EST,Video,@megalodon20 finds a way to get it to @iamamirjohnson!,2018-01-03 20:42:28,2018,January,1,Wednesday,evening,False,megalodon20 finds way get iamamirjohnson,2018.0,True,False,0,0,1,1
6628,6628,945449,26187502,2018-01-03 20:40:34 EST,Video,@kingjames spins to the rim!,2018-01-03 20:40:34,2018,January,1,Wednesday,evening,False,kingjames spins rim,2018.0,True,False,0,2,1,1
6629,6629,290678,26187502,2018-01-03 20:00:06 EST,Photo,@kyrieirving rocks the @nikebasketball #Kyrie4 Fall Foliage... available at the @footlocker House of Hoops Harlem TOMORROW! #NBAKicks,2018-01-03 20:00:06,2018,January,1,Wednesday,evening,False,kyrieirving rocks nikebasketball kyrie4 fall foliage available footlocker house hoops harlem tomorrow nbakicks,2018.0,True,False,0,2,1,1
6630,6630,754385,26187502,2018-01-03 19:43:51 EST,Video,@stephencurry30 liked that one in warmups!,2018-01-03 19:43:51,2018,January,1,Wednesday,evening,False,stephencurry30 liked one warmups,2018.0,True,False,0,2,1,1
6631,6631,853541,26187502,2018-01-03 19:26:01 EST,Video,@kyrieirving warms up from the top of the key ahead of tonightâ€™s @nbaonespn action!,2018-01-03 19:26:01,2018,January,1,Wednesday,evening,False,kyrieirving warms top key ahead tonightâ nbaonespn action,2018.0,True,False,0,2,1,1
6632,6632,652903,26187502,2018-01-03 16:29:27 EST,Video,The @cavs (vs. Boston 8pm/et ESPN) turn defense into exciting offense! #NBABreakdown,2018-01-03 16:29:27,2018,January,1,Wednesday,afternoon,False,cavs vs boston 8pm et espn turn defense exciting offense nbabreakdown,2018.0,True,False,11400000,0,1,0
6633,6633,307802,26187502,2018-01-03 13:29:35 EST,Photo,?: 8pm/et ??: @nbaonespn,2018-01-03 13:29:35,2018,January,1,Wednesday,afternoon,False,8pm et nbaonespn,2018.0,True,False,0,0,1,0
6634,6634,601295,26187502,2018-01-03 10:54:02 EST,Video,@kporzee protects the paint for TOP BLOCK of the Week presented by @Mobil1!,2018-01-03 10:54:02,2018,January,1,Wednesday,morning,False,kporzee protects paint top block week presented mobil1,2018.0,True,False,0,1,1,0
6635,6635,601295,26187502,2018-01-03 09:00:22 EST,Video,@isaiahthomas puts up 17 points in his return to action with the @cavs!,2018-01-03 09:00:22,2018,January,1,Wednesday,morning,False,isaiahthomas puts 17 points return action cavs,2018.0,True,False,7200000,0,1,0
6636,6636,396051,26187502,2018-01-03 01:32:10 EST,Album,10 teams hit the floor on Tuesday night!,2018-01-03 01:32:10,2018,January,1,Wednesday,deadzone,False,10 teams hit floor tuesday night,2018.0,True,False,0,0,1,0
6637,6637,788535,26172071,2018-01-03 00:32:12 EST,Video,Edwinâ€™s going to Beijing!,2018-01-03 00:32:12,2018,January,1,Wednesday,postgame,False,edwinâ going beijing,2018.0,True,False,0,0,1,0
6638,6638,372588,26172071,2018-01-02 21:55:39 EST,Photo,Congrats to @spurs Coach Gregg Popovich for moving up to 5th on the NBAâ€™s ALL-TIME COACHING WINS list!,2018-01-02 21:55:39,2018,January,1,Tuesday,night,False,congrats spurs coach gregg popovich moving 5th nbaâ time coaching wins list,2018.0,True,False,2600000,0,1,0
6639,6639,768487,26172071,2018-01-02 20:49:26 EST,Video,Veteran trickery by Kawhi Leonard!,2018-01-02 20:49:26,2018,January,1,Tuesday,evening,False,veteran trickery kawhi leonard,2018.0,True,False,0,1,1,1
6640,6640,409978,26172071,2018-01-02 20:36:34 EST,Photo,3 x 23.,2018-01-02 20:36:34,2018,January,1,Tuesday,evening,False,3 x 23,2018.0,True,False,0,0,1,1
6641,6641,639484,26172071,2018-01-02 20:32:06 EST,Video,@jarrettjack03 whips it to @eneskanter11!,2018-01-02 20:32:06,2018,January,1,Tuesday,evening,False,jarrettjack03 whips eneskanter11,2018.0,True,False,0,0,1,1
6642,6642,639484,26172071,2018-01-02 20:23:21 EST,Video,Vince Carter coaches up @skal_lab ahead of tonightâ€™s @sacramentokings action!,2018-01-02 20:23:21,2018,January,1,Tuesday,evening,False,vince carter coaches skal_lab ahead tonightâ sacramentokings action,2018.0,True,False,1100000,0,1,1
6643,6643,372588,26172071,2018-01-02 19:39:13 EST,Photo,"Welcome back, @isaiahthomas! #ThatSLOWgrind",2018-01-02 19:39:13,2018,January,1,Tuesday,evening,False,welcome back isaiahthomas thatslowgrind,2018.0,True,False,0,0,1,1
6644,6644,639484,26172071,2018-01-02 19:36:46 EST,Video,@isaiahthomas checks in and gets on the board for the @cavs!,2018-01-02 19:36:46,2018,January,1,Tuesday,evening,False,isaiahthomas checks gets board cavs,2018.0,True,False,7200000,0,1,1
6645,6645,709206,26172071,2018-01-02 18:51:20 EST,Video,???? ?? for @manuginobili in NYC! #ThisIsWhyWePlay,2018-01-02 18:51:20,2018,January,1,Tuesday,evening,False,manuginobili nyc thisiswhyweplay,2018.0,True,False,0,0,1,0
6646,6646,543312,26172071,2018-01-02 17:05:59 EST,Video,@isaiahthomas arrives ahead of his @cavs debut (7pm/et @nbatv)! #ThatSLOWgrind,2018-01-02 17:05:59,2018,January,1,Tuesday,evening,False,isaiahthomas arrives ahead cavs debut 7pm et nbatv thatslowgrind,2018.0,True,False,7200000,0,1,0
6647,6647,601306,26172071,2018-01-02 10:27:04 EST,Video,@demar_derozan erupts for a @raptors franchise-high 52!,2018-01-02 10:27:04,2018,January,1,Tuesday,morning,False,demar_derozan erupts raptors franchise high 52,2018.0,True,False,2400000,1,1,0
6648,6648,706756,26158204,2018-01-01 23:45:49 EST,Video,Itâ€™s a new year! @demar_derozan #ThisIsWhyWePlay,2018-01-01 23:45:49,2018,January,1,Monday,postgame,False,itâ new year demar_derozan thisiswhyweplay,2018.0,True,False,0,1,1,0
6649,6649,275672,26158204,2018-01-01 23:29:13 EST,Album,"The @raptors, @timberwolves, @brooklynnets and @trailblazers each open up 2018 with wins!",2018-01-01 23:29:13,2018,January,1,Monday,night,False,raptors timberwolves brooklynnets trailblazers open 2018 wins,2018.0,True,False,6500000,0,1,1
6650,6650,333777,26158204,2018-01-01 23:15:55 EST,Photo,"52 for @demar_derozan, a new @raptors franchise-high and career-high!",2018-01-01 23:15:55,2018,January,1,Monday,night,False,52 demar_derozan new raptors franchise high career high,2018.0,True,False,2400000,1,1,1
6651,6651,701037,26158204,2018-01-01 21:38:22 EST,Video,@ebled2 avoids the defense with the scoop!,2018-01-01 21:38:22,2018,January,1,Monday,night,False,ebled2 avoids defense scoop,2018.0,True,False,0,0,1,1
6652,6652,701037,26158204,2018-01-01 21:20:46 EST,Video,No Easy Buckets! - @jimmybutler,2018-01-01 21:20:46,2018,January,1,Monday,night,False,easy buckets jimmybutler,2018.0,True,False,0,1,1,1
6653,6653,768501,26158204,2018-01-01 21:01:47 EST,Video,,2018-01-01 21:01:47,2018,January,1,Monday,night,False,,2018.0,True,False,0,0,1,1
6654,6654,703480,26158204,2018-01-01 16:41:17 EST,Video,?????? the TOP 3 @kumhotireusa HANDLES of the Month for December!,2018-01-01 16:41:17,2018,January,1,Monday,afternoon,False,top 3 kumhotireusa handles month december,2018.0,True,False,0,0,1,0
6655,6655,590790,26158204,2018-01-01 15:02:15 EST,Video,â€œThose guys have welcomed me with open arms.â€ - @isaiahthomas on being ready to take the floor with his teammates. (repost @cavs),2018-01-01 15:02:15,2018,January,1,Monday,afternoon,False,â œthose guys welcomed open arms â isaiahthomas ready take floor teammates repost cavs,2018.0,True,False,7200000,0,1,0
6656,6656,715760,26158204,2018-01-01 13:04:54 EST,Video,The TOP #AssistsOfTheWeek... which was your fave?,2018-01-01 13:04:54,2018,January,1,Monday,afternoon,False,top assistsoftheweek fave,2018.0,True,False,0,0,1,0
6657,6657,368916,26158204,2018-01-01 10:39:52 EST,Photo,"As the calendar turns & we begin Week 12, we check in with the stat leaders for the 2017-18 season!",2018-01-01 10:39:52,2018,January,1,Monday,morning,False,calendar turns begin week 12 check stat leaders 2017 18 season,2018.0,True,False,0,0,1,0
6658,6658,413298,26158204,2018-01-01 00:43:07 EST,Album,2017 wraps up with 8 games on the Sunday schedule!,2018-01-01 00:43:07,2018,January,1,Monday,postgame,False,2017 wraps 8 games sunday schedule,2018.0,True,False,0,0,1,0
6659,6659,706881,26145639,2017-12-31 22:54:27 EST,Video,"Cross, up & under... by @bensimmons!",2017-12-31 22:54:27,2017,December,12,Sunday,night,False,cross bensimmons,2018.0,True,False,0,1,1,1
6660,6660,706881,26145639,2017-12-31 22:16:55 EST,Video,You gotta box out @quese!,2017-12-31 22:16:55,2017,December,12,Sunday,night,False,gotta box quese,2018.0,True,False,0,0,1,1
6661,6661,644827,26145639,2017-12-31 22:13:53 EST,Video,@therealpjtucker17â€™s putback puts the @houstonrockets up for good in double-OT!,2017-12-31 22:13:53,2017,December,12,Sunday,night,False,therealpjtucker17â putback puts houstonrockets good double ot,2018.0,True,False,3700000,0,1,1
6662,6662,336571,26145639,2017-12-31 21:13:44 EST,Photo,@russwest44 notches his 12th triple-double of the season for the @okcthunder,2017-12-31 21:13:44,2017,December,12,Sunday,night,False,russwest44 notches 12th triple double season okcthunder,2018.0,True,False,4200000,1,1,0
6663,6663,644827,26145639,2017-12-31 20:22:10 EST,Video,@dbook threads the needle to @t.warren12!,2017-12-31 20:22:10,2017,December,12,Sunday,evening,False,dbook threads needle warren12,2018.0,True,False,0,0,1,0
6664,6664,588220,26145639,2017-12-31 19:31:52 EST,Video,@_kw15 sets up @mkg14 in transition for the @hornets!,2017-12-31 19:31:52,2017,December,12,Sunday,evening,False,_kw15 sets mkg14 transition hornets,2018.0,True,False,2200000,1,1,1
6665,6665,706881,26145639,2017-12-31 19:13:53 EST,Video,@jimmybutler wanted that one!,2017-12-31 19:13:53,2017,December,12,Sunday,evening,False,jimmybutler wanted one,2018.0,True,False,0,1,1,1
6666,6666,595714,26145639,2017-12-31 17:03:36 EST,Video,@johnwallâ€™s chasedown sets up the @kellyoubrejr SLAM!,2017-12-31 17:03:36,2017,December,12,Sunday,evening,False,johnwallâ chasedown sets kellyoubrejr slam,2018.0,True,False,0,1,1,0
6667,6667,653042,26145639,2017-12-31 16:05:36 EST,Video,@krisdunn3 splits the defense for the SLAM!,2017-12-31 16:05:36,2017,December,12,Sunday,afternoon,False,krisdunn3 splits defense slam,2018.0,True,False,0,0,1,0
6668,6668,338078,26145639,2017-12-31 10:38:04 EST,Photo,Today is the first of five Power Boost Days... your @nbaallstar vote on NBA.com or the NBA app counts DOUBLE until 11:59pm/et! (use link in bio),2017-12-31 10:38:04,2017,December,12,Sunday,morning,False,today first five power boost days nbaallstar vote nba com nba app counts double 11 59pm et use link bio,2018.0,True,False,0,0,1,0
6669,6669,813844,26128100,2017-12-31 00:32:55 EST,Video,@stephencurry30 puts up 38 including 10/13 from deep in his return to action for the @warriors!,2017-12-31 00:32:55,2017,December,12,Sunday,postgame,False,stephencurry30 puts 38 including 10 13 deep return action warriors,2018.0,True,False,12100000,2,1,0
6670,6670,760714,26128100,2017-12-30 22:42:32 EST,Video,@stephencurry30 creates space for his TENTH triple of the night!,2017-12-30 22:42:32,2017,December,12,Saturday,night,False,stephencurry30 creates space tenth triple night,2018.0,True,False,0,2,1,1
6671,6671,644838,26128100,2017-12-30 22:09:18 EST,Video,@spidadmitchell cuts for the @utahjazz SLAM!,2017-12-30 22:09:18,2017,December,12,Saturday,night,False,spidadmitchell cuts utahjazz slam,2018.0,True,False,814000,0,1,1
6672,6672,760714,26128100,2017-12-30 21:42:43 EST,Video,Back-to-back triples by @stephencurry30 in his return!,2017-12-30 21:42:43,2017,December,12,Saturday,night,False,back back triples stephencurry30 return,2018.0,True,False,0,2,1,1
6673,6673,644838,26128100,2017-12-30 21:22:49 EST,Video,@kporzeeâ€™s SLAM ties it up late for the @nyknicks!,2017-12-30 21:22:49,2017,December,12,Saturday,night,False,kporzeeâ slam ties late nyknicks,2018.0,True,False,2000000,1,1,1
6674,6674,953382,26128100,2017-12-30 21:12:24 EST,Video,@kingjames caps his 20-point half with the baseline buzzer beater!,2017-12-30 21:12:24,2017,December,12,Saturday,night,False,kingjames caps 20 point half baseline buzzer beater,2018.0,True,False,0,2,1,1
6675,6675,876782,26128100,2017-12-30 20:55:17 EST,Video,@dwyanewade tosses the #NBABDAY oop to @kingjames!,2017-12-30 20:55:17,2017,December,12,Saturday,evening,False,dwyanewade tosses nbabday oop kingjames,2018.0,True,False,0,1,1,1
6676,6676,644838,26128100,2017-12-30 20:25:12 EST,Video,@antdavis23 hammers it home for the @pelicansnba!,2017-12-30 20:25:12,2017,December,12,Saturday,evening,False,antdavis23 hammers home pelicansnba,2018.0,True,False,1200000,1,1,1
6677,6677,767839,26128100,2017-12-30 20:23:30 EST,Video,?? @spidadmitchell ??,2017-12-30 20:23:30,2017,December,12,Saturday,evening,False,spidadmitchell,2018.0,True,False,0,0,1,1
6678,6678,644838,26128100,2017-12-30 19:35:50 EST,Video,@ishsmith5 with the magical toss to @andredrummondd!,2017-12-30 19:35:50,2017,December,12,Saturday,evening,False,ishsmith5 magical toss andredrummondd,2018.0,True,False,894000,1,1,0
6679,6679,721740,26128100,2017-12-30 16:46:27 EST,Video,Countinâ€™ down the TOP 5 DUNKS from the 2017 calendar year! #BESTofNBA2017,2017-12-30 16:46:27,2017,December,12,Saturday,afternoon,False,countinâ top 5 dunks 2017 calendar year bestofnba2017,2018.0,True,False,0,0,1,0
6680,6680,981694,26128100,2017-12-30 12:02:47 EST,Video,?? of the chasedown... we celebrate @kingjamesâ€™ 33rd Birthday with his best swats! #NBABDAY,2017-12-30 12:02:47,2017,December,12,Saturday,lunch,False,chasedown celebrate kingjamesâ 33rd birthday best swats nbabday,2018.0,True,False,0,2,1,0
6681,6681,495436,26128100,2017-12-30 08:21:53 EST,Photo,Join us in wishing @kingjames of the @cavs a HAPPY 33rd BIRTHDAY! #NBABDAY,2017-12-30 08:21:53,2017,December,12,Saturday,morning,False,join us wishing kingjames cavs happy 33rd birthday nbabday,2018.0,True,False,7200000,2,1,0
6682,6682,448818,26128100,2017-12-30 01:35:21 EST,Album,Swipe through to recap tonightâ€™s 9 games!,2017-12-30 01:35:21,2017,December,12,Saturday,deadzone,False,swipe recap tonightâ 9 games,2018.0,True,False,0,0,1,0
6683,6683,602258,26114290,2017-12-29 23:18:36 EST,Video,@blakegriffin32 is back... and @milosteodosic4 knows where to find him!,2017-12-29 23:18:36,2017,December,12,Friday,night,False,blakegriffin32 back milosteodosic4 knows find,2018.0,True,False,0,0,1,0
6684,6684,329648,26114290,2017-12-29 22:24:52 EST,Photo,@desmith4 notches his first career triple-double with 21p/10r/10a for the @dallasmavs!,2017-12-29 22:24:52,2017,December,12,Friday,night,False,desmith4 notches first career triple double 21p 10r 10a dallasmavs,2018.0,True,False,1200000,0,1,0
6685,6685,602258,26114290,2017-12-29 21:27:45 EST,Video,@malcolmbrogdon takes it strong for the @bucks!,2017-12-29 21:27:45,2017,December,12,Friday,night,False,malcolmbrogdon takes strong bucks,2018.0,True,False,1800000,0,1,1
6686,6686,602258,26114290,2017-12-29 21:10:58 EST,Video,@boogiecousins on the attack for the @pelicansnba!,2017-12-29 21:10:58,2017,December,12,Friday,night,False,boogiecousins attack pelicansnba,2018.0,True,False,1200000,0,1,1
