"","Engagements","Followers","Created","Type","Description","datetime","year","month","month_int","weekday","day_time","is_playoffs","clean_words","season_yr","is_season","is_finals","Followers_Mentioned","all_nba","league_type","same_day_post","num_ats","num_hash","Type_num","wkdy_num","day_time_num"
"6245",639172,26565301,"2018-01-29 22:04:06 EST","Video","@jaytatum0 finds a way for the @celtics bucket!","2018-01-29 22:04:06",2018,"January",1,"Monday","night","False","jaytatum0 finds way celtics bucket",2018,"True","False",4200000,0,1,1,2,0,1,2,6
"6246",700682,26565301,"2018-01-29 20:36:19 EST","Video","@vicoladipo from the weakside!","2018-01-29 20:36:19",2018,"January",1,"Monday","evening","False","vicoladipo weakside",2018,"True","False",0,1,1,0,1,0,1,2,5
"6247",768112,26565301,"2018-01-29 19:45:02 EST","Video","â€œAnother Lance moment!â€","2018-01-29 19:45:02",2018,"January",1,"Monday","evening","False","â œanother lance moment â",2018,"True","False",0,0,1,0,0,0,1,2,5
"6248",351564,26565301,"2018-01-29 12:09:52 EST","Album","Ahead of Week 16 NBA action, we check in with the stat leaders for the 2017-18 season!","2018-01-29 12:09:52",2018,"January",1,"Monday","lunch","False","ahead week 16 nba action check stat leaders 2017 18 season",2018,"True","False",0,0,1,0,0,0,3,2,3
"6249",369904,26565301,"2018-01-29 11:36:26 EST","Photo","Ahead of Week 16 NBA action, we check in with the stat leaders for the 2017-18 season!","2018-01-29 11:36:26",2018,"January",1,"Monday","lunch","False","ahead week 16 nba action check stat leaders 2017 18 season",2018,"True","False",0,0,1,0,0,0,2,2,3
"6250",414405,26565301,"2018-01-29 02:01:12 EST","Album","Swipe through for Sundayâ€™s winners!","2018-01-29 02:01:12",2018,"January",1,"Monday","deadzone","False","swipe sundayâ winners",2018,"True","False",0,0,1,0,0,0,3,2,1
"6251",684386,26549949,"2018-01-28 21:33:13 EST","Video","Relive the best SLAMS as the @okcthunder outlast @sixers!","2018-01-28 21:33:13",2018,"January",1,"Sunday","night","False","relive best slams okcthunder outlast sixers",2018,"True","False",6100000,0,1,0,2,0,1,1,6
"6252",814931,26549949,"2018-01-28 20:23:17 EST","Video","?? Look out below for @unclejeffgreen!","2018-01-28 20:23:17",2018,"January",1,"Sunday","evening","False","look unclejeffgreen",2018,"True","False",0,0,1,1,1,0,1,1,5
"6253",750248,26549949,"2018-01-28 20:14:19 EST","Video","@kuzmakyle skies baseline for the SLAM!","2018-01-28 20:14:19",2018,"January",1,"Sunday","evening","False","kuzmakyle skies baseline slam",2018,"True","False",0,0,1,1,1,0,1,1,5
"6254",632261,26549949,"2018-01-28 18:54:38 EST","Video","@joelembiid takes it STRONG down the lane @nbaonespn!","2018-01-28 18:54:38",2018,"January",1,"Sunday","evening","False","joelembiid takes strong lane nbaonespn",2018,"True","False",0,1,1,0,2,0,1,1,5
"6255",759807,26549949,"2018-01-28 17:51:04 EST","Video","GAMEDAY MOOD!","2018-01-28 17:51:04",2018,"January",1,"Sunday","evening","False","gameday mood",2018,"True","False",0,0,1,1,0,0,1,1,5
"6256",693106,26549949,"2018-01-28 17:01:21 EST","Video","@giannis_an34 spins & slams!","2018-01-28 17:01:21",2018,"January",1,"Sunday","evening","False","giannis_an34 spins slams",2018,"True","False",0,1,1,1,1,0,1,1,5
"6257",526126,26549949,"2018-01-28 15:28:40 EST","Video","Did you know that the @sixers lead the NBA in passes made per game at 352.2! ...
@sixers/@okcthunder 6pm/et @nbaonespn","2018-01-28 15:28:40",2018,"January",1,"Sunday","afternoon","False","know sixers lead nba passes made per game 352 2 sixers okcthunder 6pm et nbaonespn",2018,"True","False",6100000,0,1,0,4,0,1,1,4
"6258",535501,26549949,"2018-01-28 12:38:21 EST","Video","?? @bensimmons and the @sixers visit the @okcthunder... 6pm/et @nbaonespn!","2018-01-28 12:38:21",2018,"January",1,"Sunday","lunch","False","bensimmons sixers visit okcthunder 6pm et nbaonespn",2018,"True","False",6100000,1,1,0,4,0,1,1,3
"6259",728815,26549949,"2018-01-28 10:30:36 EST","Video","???? for the @celtics/@warriors recap flow! (????:@gallo_locknez)","2018-01-28 10:30:36",2018,"January",1,"Sunday","morning","False","celtics warriors recap flow gallo_locknez",2018,"True","False",16300000,0,1,0,3,0,1,1,2
"6260",413962,26532159,"2018-01-28 00:39:41 EST","Album","14 teams hit the floor on Saturday!","2018-01-28 00:39:41",2018,"January",1,"Sunday","postgame","False","14 teams hit floor saturday",2018,"True","False",0,0,1,0,0,0,3,1,7
"6261",435966,26532159,"2018-01-27 23:42:44 EST","Photo","Great game, fellas! #ThisIsWhyWePlay","2018-01-27 23:42:44",2018,"January",1,"Saturday","postgame","False","great game fellas thisiswhyweplay",2018,"True","False",0,0,1,1,0,1,2,7,7
"6262",435966,26532159,"2018-01-27 23:30:46 EST","Photo","37 points x 49 points","2018-01-27 23:30:46",2018,"January",1,"Saturday","postgame","False","37 points x 49 points",2018,"True","False",0,0,1,1,0,0,2,7,7
"6263",360072,26532159,"2018-01-27 23:25:24 EST","Photo","@jokara95 secures his second triple-double of the season for the @nuggets with 11p, 16r, 11a!","2018-01-27 23:25:24",2018,"January",1,"Saturday","night","False","jokara95 secures second triple double season nuggets 11p 16r 11a",2018,"True","False",946000,0,1,0,2,0,2,7,6
"6264",813969,26532159,"2018-01-27 22:58:01 EST","Video","@stephencurry30 comes up BIG late! #BANG","2018-01-27 22:58:01",2018,"January",1,"Saturday","night","False","stephencurry30 comes big late bang",2018,"True","False",0,2,1,1,1,1,1,7,6
"6265",969887,26532159,"2018-01-27 22:48:36 EST","Video","@kyrieirving with the left! #NBAonABC","2018-01-27 22:48:36",2018,"January",1,"Saturday","night","False","kyrieirving left nbaonabc",2018,"True","False",0,2,1,1,1,1,1,7,6
"6266",684399,26532159,"2018-01-27 22:12:46 EST","Video","@jokara95 tips it to @treylyles!","2018-01-27 22:12:46",2018,"January",1,"Saturday","night","False","jokara95 tips treylyles",2018,"True","False",0,0,1,1,2,0,1,7,6
"6267",969887,26532159,"2018-01-27 21:47:41 EST","Video","@kyrieirving shakes free for the jumper! #NBAonABC","2018-01-27 21:47:41",2018,"January",1,"Saturday","night","False","kyrieirving shakes free jumper nbaonabc",2018,"True","False",0,2,1,1,1,1,1,7,6
"6268",726639,26532159,"2018-01-27 21:23:44 EST","Video","@klaythompson elevates for the oop! #NBAonABC","2018-01-27 21:23:44",2018,"January",1,"Saturday","night","False","klaythompson elevates oop nbaonabc",2018,"True","False",0,1,1,1,1,1,1,7,6
"6269",270267,26532159,"2018-01-27 20:11:09 EST","Photo","@okcthunder forward @ygtrece has been named by @nba Commissioner @adamsilvernba to replace injured Pelicans center DeMarcus Cousins on #TeamLeBron in the 2018 #NBAAllStar Game. (repost @nbaallstar)","2018-01-27 20:11:09",2018,"January",1,"Saturday","evening","False","okcthunder forward ygtrece named nba commissioner adamsilvernba replace injured pelicans center demarcus cousins teamlebron 2018 nbaallstar game repost nbaallstar",2018,"True","False",5400000,1,1,1,5,2,2,7,5
"6270",750262,26532159,"2018-01-27 20:08:49 EST","Video","@original00g takes flight!!","2018-01-27 20:08:49",2018,"January",1,"Saturday","evening","False","original00g takes flight",2018,"True","False",0,0,1,1,1,0,1,7,5
"6271",624318,26532159,"2018-01-27 19:51:14 EST","Video","@bismackbiyombo and @supermariohezonja each throw it down HARD for the @orlandomagic!","2018-01-27 19:51:14",2018,"January",1,"Saturday","evening","False","bismackbiyombo supermariohezonja throw hard orlandomagic",2018,"True","False",894000,0,1,1,3,0,1,7,5
"6272",360072,26532159,"2018-01-27 19:31:28 EST","Photo","@russwest44 notches his 15th triple-double of the season for the @okcthunder with 31p, 13a, 11r!","2018-01-27 19:31:28",2018,"January",1,"Saturday","evening","False","russwest44 notches 15th triple double season okcthunder 31p 13a 11r",2018,"True","False",4200000,1,1,1,2,0,2,7,5
"6273",361514,26532159,"2018-01-27 19:00:07 EST","Photo","@ygtrece of the @okcthunder is the first to ?? steals this season!","2018-01-27 19:00:07",2018,"January",1,"Saturday","evening","False","ygtrece okcthunder first steals season",2018,"True","False",4200000,1,1,1,2,0,2,7,5
"6274",693119,26532159,"2018-01-27 18:36:24 EST","Video","We celebrate @carmeloanthonyâ€™s 25K points milestone with his TOP 5 DUNKS!","2018-01-27 18:36:24",2018,"January",1,"Saturday","evening","False","celebrate carmeloanthonyâ 25k points milestone top 5 dunks",2018,"True","False",0,0,1,1,1,0,1,7,5
"6275",327233,26532159,"2018-01-27 18:34:08 EST","Photo","Congrats to @carmeloanthony of the @okcthunder on becoming the 21st player in @NBAHistory to surpass 25,000 career points! 
#ThisIsWhyWePlay #ThunderUp","2018-01-27 18:34:08",2018,"January",1,"Saturday","evening","False","congrats carmeloanthony okcthunder becoming 21st player nbahistory surpass 25 000 career points thisiswhyweplay thunderup",2018,"True","False",4200000,0,1,1,3,2,2,7,5
"6276",687089,26532159,"2018-01-27 16:44:57 EST","Video","One of the best finishers in the league... @stephencurry30 and the @warriors host the @celtics 8:30pm/et #NBAonABC!","2018-01-27 16:44:57",2018,"January",1,"Saturday","afternoon","False","one best finishers league stephencurry30 warriors host celtics 8 30pm et nbaonabc",2018,"True","False",16300000,2,1,0,3,1,1,7,4
"6277",655155,26532159,"2018-01-27 12:03:28 EST","Video","@jaytatum0 uses the screen to get into the paint! #NBABreakdown .... @celtics/@warriors 8:30pm/et #NBAonABC","2018-01-27 12:03:28",2018,"January",1,"Saturday","lunch","False","jaytatum0 uses screen get paint nbabreakdown celtics warriors 8 30pm et nbaonabc",2018,"True","False",16300000,0,1,0,3,2,1,7,3
"6278",851495,26532159,"2018-01-27 07:07:23 EST","Video","Two of the best handlers in the league.. @stephencurry30 & @kyrieirving.. headline tonightâ€™s @celtics/@warriors #NBAonABC Primetime action 8:30pm/et!","2018-01-27 07:07:23",2018,"January",1,"Saturday","morning","False","two best handlers league stephencurry30 kyrieirving headline tonightâ celtics warriors nbaonabc primetime action 8 30pm et",2018,"True","False",16300000,2,1,0,4,1,1,7,2
"6279",445858,26532159,"2018-01-27 00:52:04 EST","Album","20 teams in action... 10 winners on Friday night!","2018-01-27 00:52:04",2018,"January",1,"Saturday","postgame","False","20 teams action 10 winners friday night",2018,"True","False",0,0,1,0,0,0,3,7,7
"6280",639206,26517341,"2018-01-26 23:52:05 EST","Video","@desmith4 sets up @dwightpowell off the window!","2018-01-26 23:52:05",2018,"January",1,"Friday","postgame","False","desmith4 sets dwightpowell window",2018,"True","False",0,0,1,0,2,0,1,6,7
"6281",639206,26517341,"2018-01-26 22:18:54 EST","Video","@k_mid22 takes flight off the @ebled2 lob!","2018-01-26 22:18:54",2018,"January",1,"Friday","night","False","k_mid22 takes flight ebled2 lob",2018,"True","False",0,1,1,1,2,0,1,6,6
"6282",327471,26517341,"2018-01-26 22:10:17 EST","Photo","@boogiecousins notches his 3rd triple-double of the season for the @pelicansnba!","2018-01-26 22:10:17",2018,"January",1,"Friday","night","False","boogiecousins notches 3rd triple double season pelicansnba",2018,"True","False",1200000,0,1,1,2,0,2,6,6
"6283",639206,26517341,"2018-01-26 21:51:35 EST","Video","@ruuufioâ€™s triple wins it for the @utahjazz!","2018-01-26 21:51:35",2018,"January",1,"Friday","night","False","ruuufioâ triple wins utahjazz",2018,"True","False",814000,0,1,1,2,0,1,6,6
"6284",490332,26517341,"2018-01-26 21:32:12 EST","Photo","@kingjames notches his 8th triple-double of the season for the @cavs!","2018-01-26 21:32:12",2018,"January",1,"Friday","night","False","kingjames notches 8th triple double season cavs",2018,"True","False",7200000,2,1,1,2,0,2,6,6
"6285",583093,26517341,"2018-01-26 21:26:39 EST","Video","@cp3 and @officialeg10 connect for the long distance oop @nbaonespn!","2018-01-26 21:26:39",2018,"January",1,"Friday","night","False","cp3 officialeg10 connect long distance oop nbaonespn",2018,"True","False",0,0,1,1,3,0,1,6,6
"6286",761132,26517341,"2018-01-26 21:12:11 EST","Video","@giannis_an34 punishes the rim ??","2018-01-26 21:12:11",2018,"January",1,"Friday","night","False","giannis_an34 punishes rim",2018,"True","False",0,1,1,1,1,0,1,6,6
"6287",862093,26517341,"2018-01-26 20:40:53 EST","Video","@kingjames beats the buzzer for the @cavs!","2018-01-26 20:40:53",2018,"January",1,"Friday","evening","False","kingjames beats buzzer cavs",2018,"True","False",7200000,2,1,1,2,0,1,6,5
"6288",639206,26517341,"2018-01-26 20:36:34 EST","Video","@marcgasol tosses the pinpoint outlet to @dillonbrooks24!","2018-01-26 20:36:34",2018,"January",1,"Friday","evening","False","marcgasol tosses pinpoint outlet dillonbrooks24",2018,"True","False",0,0,1,1,2,0,1,6,5
"6289",952764,26517341,"2018-01-26 20:09:58 EST","Video","Gloria James leads the ovation in Cleveland for the newest 30K member @kingjames! #ThisIsWhyWePlay","2018-01-26 20:09:58",2018,"January",1,"Friday","evening","False","gloria james leads ovation cleveland newest 30k member kingjames thisiswhyweplay",2018,"True","False",7200000,2,1,1,1,1,1,6,5
"6290",862093,26517341,"2018-01-26 19:50:29 EST","Video","@kingjames opens up tonightâ€™s @cavs action in style!","2018-01-26 19:50:29",2018,"January",1,"Friday","evening","False","kingjames opens tonightâ cavs action style",2018,"True","False",7200000,2,1,0,2,0,1,6,5
"6291",412240,26517341,"2018-01-26 16:03:18 EST","Video","@rajonrondo sets up the @boogiecousins/@antdavis23 two-man game! #NBABreakdown *@pelicansnba/@houstonrockets 8pm/et @nbaonespn*","2018-01-26 16:03:18",2018,"January",1,"Friday","afternoon","False","rajonrondo sets boogiecousins antdavis23 two man game nbabreakdown pelicansnba houstonrockets 8pm et nbaonespn",2018,"True","False",4900000,1,1,0,6,1,1,6,4
"6292",657954,26517341,"2018-01-26 13:06:26 EST","Video","Meet #TeamLeBron for the 2018 @nbaallstar game! #NBAAllStar","2018-01-26 13:06:26",2018,"January",1,"Friday","afternoon","False","meet teamlebron 2018 nbaallstar game nbaallstar",2018,"True","False",0,2,1,0,1,2,1,6,4
"6293",658885,26517341,"2018-01-26 12:45:53 EST","Video","Markelle Fultz drains a full-court shot ... backwards. (repost @jcamerato)","2018-01-26 12:45:53",2018,"January",1,"Friday","lunch","False","markelle fultz drains full court shot backwards repost jcamerato",2018,"True","False",0,0,1,0,1,0,1,6,3
"6294",669678,26517341,"2018-01-26 11:41:47 EST","Video","Meet #TeamStephen for the 2018 @nbaallstar game! #NBAAllStar","2018-01-26 11:41:47",2018,"January",1,"Friday","lunch","False","meet teamstephen 2018 nbaallstar game nbaallstar",2018,"True","False",0,0,1,0,1,2,1,6,3
"6295",661232,26517341,"2018-01-26 03:27:36 EST","Video","#TeamLeBron teammates @russwest44 (46 PTS, 6 REB, 6 AST, W) and @bradbeal3 (41 PTS, 12 REB, 7 AST) duel in Oklahoma City!","2018-01-26 03:27:36",2018,"January",1,"Friday","deadzone","False","teamlebron teammates russwest44 46 pts 6 reb 6 ast w bradbeal3 41 pts 12 reb 7 ast duel oklahoma city",2018,"True","False",4200000,1,1,0,2,1,1,6,1
"6296",322630,26517341,"2018-01-26 01:08:47 EST","Album","The @okcthunder @nuggets @sacramentokings and @warriors are each victorious Thursday night!","2018-01-26 01:08:47",2018,"January",1,"Friday","deadzone","False","okcthunder nuggets sacramentokings warriors victorious thursday night",2018,"True","False",18346000,0,1,1,4,0,3,6,1
"6297",390633,26517341,"2018-01-26 01:00:06 EST","Photo","@kevindurant notches his second triple-double of the season for the @warriors with 28p, 11a, 10r!","2018-01-26 01:00:06",2018,"January",1,"Friday","deadzone","False","kevindurant notches second triple double season warriors 28p 11a 10r",2018,"True","False",12100000,1,1,1,2,0,2,6,1
"6298",705818,26517341,"2018-01-26 00:34:39 EST","Video","@stephencurry30 knows where to find @kevindurant!","2018-01-26 00:34:39",2018,"January",1,"Friday","postgame","False","stephencurry30 knows find kevindurant",2018,"True","False",0,1,1,0,2,0,1,6,7
"6299",382739,26505073,"2018-01-25 23:57:02 EST","Photo","@terrellowens joins the #INSIDEtheNBA crew at the Flight of Future!","2018-01-25 23:57:02",2018,"January",1,"Thursday","postgame","False","terrellowens joins insidethenba crew flight future",2018,"True","False",0,0,1,0,1,1,2,5,7
"6300",639218,26505073,"2018-01-25 22:30:18 EST","Video","@russwest44 sets up @carmeloanthony!","2018-01-25 22:30:18",2018,"January",1,"Thursday","night","False","russwest44 sets carmeloanthony",2018,"True","False",0,1,1,1,2,0,1,5,6
"6301",768167,26505073,"2018-01-25 22:18:19 EST","Video","""When you get up that high, you've got to throw it down hard!""","2018-01-25 22:18:19",2018,"January",1,"Thursday","night","False","get high got throw hard",2018,"True","False",0,0,1,1,0,0,1,5,6
"6302",639218,26505073,"2018-01-25 22:01:46 EST","Video","@swipathefox crashes in for the @sacramentokings game-winner!","2018-01-25 22:01:46",2018,"January",1,"Thursday","night","False","swipathefox crashes sacramentokings game winner",2018,"True","False",1100000,0,1,1,2,0,1,5,6
"6303",350626,26505073,"2018-01-25 21:17:44 EST","Photo","?Showing off his @expressmen style, @jmglitxh27 arrives for tonightâ€™s action in Denver! #NBAGameChangers ?","2018-01-25 21:17:44",2018,"January",1,"Thursday","night","False","showing expressmen style jmglitxh27 arrives tonightâ action denver nbagamechangers",2018,"True","False",946000,0,1,0,2,1,2,5,6
"6304",388909,26505073,"2018-01-25 19:06:00 EST","Photo","?As drafted by #NBAAllStar team captains #LeBronJames and #StephenCurry....? ?The 2018 @NBAAllStar Rosters! ?","2018-01-25 19:06:00",2018,"January",1,"Thursday","evening","False","drafted nbaallstar team captains lebronjames stephencurry 2018 nbaallstar rosters",2018,"True","False",0,2,1,0,1,3,2,5,5
